year,date,median,low,high
2020,2020-06-06,1,0,4.366330644888816
2020,2020-06-08,1,0,4.923220506097635
2020,2020-10-27,2,0,7.171667652543141
2019,2020-01-18,7,0,29.113025970249243
2019,2020-03-19,6,0,22.321047375065397
2019,2020-03-21,6,0,22.830699813109685
2019,2020-04-01,5,0,20.786103781715045
2019,2020-10-11,7,0,22.93450884780742
2020,2020-03-20,1,0,5.209092846505425
2020,2020-08-06,2,0,7.435511928988815
2019,2020-08-03,6,0,29.557969363468573
2019,2020-08-14,6,0,22.112183467858163
2019,2020-09-23,6,0,21.814982342965667
2019,2020-11-15,7,0,22.554659412674418
2020,2020-06-25,2,0,6.742865104217328
2020,2020-09-15,2,0,7.098088809426701
2020,2020-06-18,2,0,6.242811149356688
2020,2020-08-14,2,0,7.037653855488988
2019,2020-06-12,7,0,24.115134729356413
2019,2020-06-28,8,0,27.143962995582513
2019,2020-08-17,6,0,22.81659801420048
2020,2020-05-29,1,0,4.538451145989151
2019,2020-03-10,5,0,19.881988834095782
2020,2020-03-01,4,0,17.554436725689015
2020,2020-03-28,0,0,2.3873500816263626
2020,2020-07-04,1,0,4.603882115124145
2020,2020-09-23,2,0,7.502540063718491
2020,2020-09-26,2,0,7.798333520739269
2019,2020-03-12,5,0,19.706142457987596
2019,2020-04-30,6,0,22.376046606945323
2019,2020-09-16,6,0,22.475151156097148
2020,2020-02-02,4,0,13.137884967200913
2020,2020-09-01,2,0,7.228757221715269
2019,2020-02-05,5,0,29.001833682893395
2019,2020-04-14,6,0,20.971607754804154
2019,2020-08-24,6,0,21.889948749745493
2019,2020-10-03,6,0,129.67107155000156
2019,2020-10-06,5,0,102.24680839117245
2020,2020-02-28,7,0,27.537456617617703
2020,2020-08-15,2,0,6.644139706235697
2020,2020-10-10,2,0,7.505328551982391
2019,2020-01-24,6,0,20.22455472330502
2019,2020-09-22,6,0,21.741781806417684
2020,2020-01-14,5,0,25.50919211188752
2019,2020-02-07,6,0,29.587543323511433
2019,2020-05-22,6,0,21.77063852393205
2019,2020-08-25,5,0,16.711223486552328
2019,2020-06-02,6,0,22.66251148879454
2019,2020-08-07,6,0,21.49798872299543
2019,2020-09-25,6,0,22.277723504350472
2019,2020-05-12,5,0,18.617589120732525
2019,2020-07-03,6,0,21.528027623716785
2020,2020-01-03,7,0,23.82439843731659
2019,2020-03-27,7,0,23.704446587936967
2020,2020-08-31,2,0,6.689166260580405
2020,2020-05-19,1,0,4.538625734961805
2020,2020-10-26,2,0,6.703747892167236
2020,2020-11-14,2,0,7.52946888960725
2019,2020-01-12,7,0,27.12368980137976
2019,2020-01-20,4,0,20.45437003149941
2019,2020-05-21,6,0,21.11017363867296
2020,2020-03-13,4,0,13.683118913100085
