year,date,median,low,high
2019,2020-03-25,4,0,19.877724706354385
2020,2020-04-26,1,0,7.66451465497795
2020,2020-06-15,2,0,10.405609083080684
2020,2020-11-07,2,0,10.045589704786433
2019,2020-07-02,4,0,17.069036923017322
2019,2020-11-19,4,0,17.807041517107105
2019,2020-11-23,3,0,15.961804422694602
2020,2020-02-03,4,0,19.923968536225008
2020,2020-06-26,2,0,11.522194105523143
2020,2020-07-29,2,0,10.819209273831149
2020,2020-05-23,1,0,9.286579985286082
2019,2020-12-04,4,0,18.45801796755201
2019,2020-05-02,4,0,20.251257489146436
2019,2020-07-17,4,0,16.519399414379087
2020,2020-06-09,2,0,10.650113197292214
2019,2020-05-31,4,0,18.59081659808195
2019,2020-06-06,4,0,18.390462762113113
2019,2020-08-28,3,0,15.85345920398067
2019,2020-10-26,3,0,15.514905672110377
2020,2020-03-18,3,0,15.37615035619667
2020,2020-04-30,1,0,8.150599283794989
2020,2020-05-03,1,0,8.374890252511307
2020,2020-11-18,2,0,10.014177010297423
2019,2020-03-20,4,0,20.8895148944404
2019,2020-06-29,3,0,15.32332664291736
2020,2020-06-23,2,0,10.41273061553407
2020,2020-08-19,2,0,10.238239026012534
2020,2020-09-06,2,0,10.730489492979293
2020,2020-10-28,2,0,10.987915083504593
2019,2020-09-02,3,0,15.362371486045673
2019,2020-07-12,4,0,17.568594214060653
2019,2020-04-04,4,0,20.049174125239585
2019,2020-06-15,3,0,15.997788164124293
2020,2020-03-09,4,0,20.49377757212282
2020,2020-08-10,2,0,10.755582777232396
2020,2020-03-06,3,0,16.919118871821883
2019,2020-08-01,4,0,16.82976343288212
2019,2020-10-31,4,0,16.894404392538
2020,2020-02-20,4,0,18.527781144994023
2020,2020-06-03,2,0,9.965927948443163
2020,2020-08-23,2,0,10.335660608074711
2020,2020-02-12,4,0,19.875364670895273
2019,2020-02-26,3,0,19.11277692719405
2019,2020-08-13,3,0,14.84823113539518
2019,2020-11-20,3,0,17.156192116187185
2019,2020-12-01,2,0,12.260578323953139
2019,2020-12-13,4,0,17.921473975364883
2020,2020-04-20,1,0,8.247544630341494
2020,2020-08-03,2,0,12.097027138005924
2020,2020-10-17,2,0,11.10880423860565
2019,2020-05-08,4,0,21.26369416346558
2019,2020-06-26,4,0,17.491343949751958
2019,2020-08-23,3,0,14.90838020051956
2019,2020-11-30,3,0,14.06897770304381
2020,2020-06-04,2,0,10.712542140887921
2019,2020-03-30,3,0,16.357614329406278
2019,2020-12-17,3,0,15.974290882785168
2020,2020-02-10,4,0,20.363422273054688
2019,2020-01-13,3,0,16.19666686559794
2019,2020-04-20,3,0,18.623123194037376
2019,2020-12-28,3,0,15.16328457822319
2020,2020-03-21,1,0,9.047648581790707
2019,2020-09-15,3,0,23.336732735278996
2020,2020-09-08,2,0,10.714719575559869
2020,2020-10-24,2,0,10.683911800046742
2019,2020-09-01,2,0,13.20416767372534
2019,2020-10-18,4,0,17.77970821681607
2020,2020-01-25,3,0,14.918390729079734
2020,2020-03-24,2,0,10.444351493001484
2020,2020-10-13,2,0,11.076848680680605
2020,2020-11-20,2,0,10.236161917784745
2020,2020-01-19,3,0,15.290942850408223
2019,2020-05-19,3,0,14.872653036069254
2019,2020-08-27,3,0,16.253751039863715
2020,2020-09-16,2,0,10.668619947632399
2019,2020-02-11,3,0,18.860006761280722
2019,2020-04-11,4,0,21.1694740612653
2019,2020-05-18,3,0,16.44618224600589
2019,2020-07-23,3,0,15.928809460909596
