year
date
median
low
high
(2019, '2020-06-17', 0, 9, 29.39422283183498)
(2020, '2020-01-11', 0, 9, 28.866627707681147)
(2020, '2020-04-27', 0, 1, 6.942357606612637)
(2020, '2020-06-14', 0, 2, 9.27283604766686)
(2020, '2020-06-20', 0, 2, 10.562513445707815)
(2020, '2020-08-08', 0, 3, 11.991232796318261)
(2020, '2020-06-02', 0, 2, 9.02982812861476)
(2019, '2020-03-24', 0, 7, 22.1446831495185)
(2019, '2020-05-14', 0, 10, 30.83804710328577)
(2019, '2020-06-22', 0, 8, 28.688785522634536)
(2020, '2020-02-17', 0, 7, 22.21831290474062)
(2020, '2020-11-04', 0, 3, 16.855808736834014)
(2020, '2020-05-25', 0, 2, 8.166746841454014)
(2020, '2020-04-18', 0, 1, 6.462412761650209)
(2020, '2020-06-15', 0, 3, 10.961908893780787)
(2020, '2020-11-07', 0, 3, 17.038910454392507)
(2020, '2020-04-26', 0, 1, 5.604356144799908)
(2019, '2020-03-01', 0, 9, 28.743158323868187)
(2019, '2020-03-11', 0, 9, 30.26038642199531)
(2019, '2020-08-21', 0, 8, 26.12080401206526)
(2020, '2020-07-30', 0, 4, 13.569575115786941)
(2020, '2020-10-08', 0, 4, 12.806210586528868)
(2019, '2020-05-15', 0, 10, 33.65695272705586)
(2019, '2020-07-02', 0, 9, 28.806220202554062)
(2019, '2020-11-19', 0, 8, 25.94775474835431)
(2019, '2020-11-23', 0, 7, 25.21190669723608)
(2020, '2020-02-03', 0, 9, 28.828690634356946)
(2020, '2020-05-23', 0, 1, 7.289319813437811)
(2020, '2020-06-26', 0, 4, 13.718630827128218)
(2020, '2020-07-29', 0, 4, 13.346501027103429)
(2019, '2020-12-04', 0, 9, 28.78151326852335)
(2019, '2020-04-29', 0, 9, 30.175731826215006)
(2019, '2020-05-24', 0, 10, 30.231357092977856)
(2019, '2020-07-19', 0, 9, 31.492243818144104)
(2019, '2020-07-26', 0, 9, 29.25169647922611)
(2019, '2020-09-07', 0, 9, 28.415421586262998)
(2019, '2020-05-02', 0, 10, 32.18441509868036)
(2020, '2020-06-09', 0, 3, 11.089896231863236)
(2019, '2020-05-31', 0, 11, 34.87888553047098)
(2019, '2020-07-17', 0, 9, 28.588049409628873)
(2020, '2020-11-18', 0, 3, 10.448745305364774)
(2019, '2020-06-06', 0, 10, 32.24599166263441)
(2019, '2020-10-26', 0, 8, 24.7913052580239)
(2020, '2020-04-30', 0, 1, 7.080173109204579)
(2020, '2020-05-03', 0, 1, 7.183083366215833)
(2019, '2020-08-28', 0, 8, 25.936564873326443)
(2020, '2020-03-18', 0, 4, 12.939711433096438)
(2019, '2020-03-20', 0, 9, 30.53962350766443)
(2019, '2020-06-29', 0, 8, 26.572711877727805)
(2020, '2020-06-23', 0, 3, 11.621794394482361)
(2020, '2020-09-06', 0, 3, 10.434899521406939)
(2020, '2020-10-28', 0, 3, 11.328806486185274)
(2020, '2020-08-19', 0, 4, 12.732840556384414)
(2019, '2020-07-12', 0, 10, 32.27417046013487)
(2019, '2020-09-02', 0, 6, 22.01926605840145)
(2019, '2020-04-04', 0, 10, 31.396151571659654)
(2019, '2020-06-15', 0, 8, 27.069336327469625)
(2020, '2020-03-06', 0, 8, 25.20200392253786)
(2020, '2020-03-09', 0, 8, 25.239790414176774)
(2020, '2020-08-10', 0, 3, 11.659396679307871)
(2019, '2020-08-01', 0, 9, 28.898066008072316)
(2019, '2020-10-31', 0, 8, 25.057821920187607)
(2020, '2020-02-20', 0, 9, 28.714914640328534)
(2020, '2020-08-23', 0, 2, 9.568418049516982)
(2020, '2020-06-03', 0, 2, 9.075135216315832)
(2020, '2020-02-12', 0, 9, 27.82322012718595)
(2020, '2020-01-07', 0, 9, 28.4697416812891)
(2020, '2020-02-24', 0, 8, 27.651266502182306)
(2020, '2020-03-05', 0, 8, 25.63155782434891)
(2019, '2020-04-15', 0, 10, 31.54191127096344)
(2019, '2020-11-05', 0, 8, 25.319301525030117)
(2019, '2020-01-31', 0, 8, 37.18700592416535)
(2019, '2020-03-06', 0, 9, 30.02857047684814)
(2019, '2020-07-13', 0, 7, 25.84439676120218)
(2020, '2020-03-31', 0, 1, 6.603604531266267)
(2020, '2020-07-16', 0, 4, 12.931188978522755)
(2020, '2020-09-09', 0, 4, 13.050316004952403)
(2020, '2020-05-26', 0, 2, 9.285649904150175)
(2019, '2020-02-26', 0, 8, 27.58558410196075)
(2019, '2020-08-13', 0, 8, 27.33232282905489)
(2019, '2020-11-20', 0, 8, 26.008001999270213)
(2019, '2020-12-01', 0, 4, 14.782867709774353)
(2019, '2020-12-13', 0, 10, 31.541743229240197)
(2020, '2020-04-20', 0, 1, 6.356304377799781)
(2020, '2020-08-03', 0, 4, 13.315990094327939)
(2020, '2020-10-17', 0, 3, 12.396179384165272)
(2019, '2020-05-08', 0, 10, 34.09005274137144)
(2020, '2020-06-04', 0, 2, 9.64905587257283)
(2019, '2020-03-30', 0, 9, 28.70403801725002)
(2019, '2020-06-26', 0, 10, 31.46497512242519)
(2019, '2020-08-23', 0, 9, 26.903487978090038)
(2019, '2020-11-30', 0, 7, 26.87652203703571)
(2019, '2020-12-17', 0, 8, 25.168180389246615)
(2020, '2020-02-10', 0, 8, 27.53700595365434)
(2019, '2020-02-27', 0, 8, 28.277924277422382)
(2019, '2020-07-28', 0, 6, 20.784432722941695)
(2019, '2020-10-10', 0, 9, 27.48023467391683)
(2020, '2020-03-10', 0, 7, 22.947948435651362)
(2020, '2020-08-17', 0, 3, 11.569384063147771)
(2020, '2020-10-09', 0, 4, 13.800161979887715)
(2019, '2020-11-28', 0, 4, 19.472243251795245)
(2019, '2020-09-01', 0, 6, 23.17286615622722)
(2019, '2020-10-18', 0, 10, 32.435051152778094)
(2020, '2020-01-25', 0, 6, 19.86579435695037)
(2020, '2020-03-24', 0, 2, 8.5692132106068)
(2020, '2020-11-20', 0, 4, 12.61433232283585)
(2020, '2020-10-13', 0, 3, 10.625356391334154)
(2020, '2020-01-19', 0, 6, 21.357284074021567)
(2020, '2020-05-31', 0, 2, 8.77617040246346)
(2020, '2020-11-25', 0, 3, 10.574952120364157)
(2019, '2020-04-28', 0, 6, 22.94261985649636)
(2019, '2020-09-20', 0, 11, 34.498549577384864)
(2019, '2020-11-18', 0, 7, 24.067668164068177)
(2020, '2020-09-16', 0, 4, 12.801333305094111)
(2019, '2020-02-11', 0, 8, 68.46498047051551)
(2019, '2020-05-19', 0, 7, 23.155803383624818)
(2019, '2020-08-27', 0, 9, 27.585647629867275)
(2020, '2020-06-21', 0, 2, 8.67794311992859)
(2019, '2020-04-11', 0, 10, 31.434926891436035)
(2019, '2020-05-18', 0, 9, 30.887159709392044)
(2019, '2020-07-23', 0, 9, 28.171536082787554)
(2019, '2020-08-18', 0, 6, 21.556756746950064)
(2019, '2020-12-12', 0, 9, 30.326115570498036)
(2020, '2020-02-11', 0, 9, 27.259876576336843)
(2020, '2020-02-16', 0, 6, 20.24755780718779)
(2020, '2020-07-24', 0, 4, 13.188059257967412)
(2020, '2020-08-27', 0, 3, 11.22835120458411)
(2020, '2020-09-14', 0, 4, 12.59312270740997)
(2019, '2020-02-03', 0, 6, 34.092659669084505)
(2019, '2020-10-08', 0, 9, 28.57924289699089)
(2019, '2020-10-13', 0, 6, 20.504614781896663)
(2020, '2020-05-02', 0, 2, 9.800177685552148)
(2020, '2020-04-21', 0, 1, 6.343502924836669)
(2020, '2020-05-21', 0, 2, 9.227641167672902)
(2020, '2020-06-12', 0, 3, 11.879917966498402)
(2019, '2020-01-25', 0, 10, 35.645828887637954)
(2020, '2020-06-17', 0, 3, 11.303908965968224)
(2020, '2020-01-05', 0, 6, 20.27347906333065)
(2020, '2020-01-26', 0, 6, 19.75303799801824)
(2020, '2020-03-07', 0, 7, 22.8729553690847)
(2020, '2020-07-08', 0, 3, 10.958606278888995)
(2020, '2020-05-30', 0, 2, 9.759879210275509)
(2020, '2020-06-01', 0, 2, 9.527817265396003)
(2020, '2020-08-24', 0, 3, 11.25256541418092)
(2020, '2020-09-10', 0, 4, 12.933572502384694)
(2020, '2020-10-22', 0, 4, 12.625896935053039)
(2019, '2020-01-14', 0, 8, 79.04619668073623)
(2019, '2020-02-10', 0, 6, 62.03190155322368)
(2019, '2020-09-05', 0, 10, 31.53785554896284)
(2019, '2020-09-12', 0, 10, 31.890587009024042)
(2019, '2020-05-28', 0, 8, 27.13573400070702)
(2020, '2020-05-08', 0, 2, 8.7136135052287)
(2020, '2020-06-24', 0, 3, 11.797978523666815)
(2019, '2020-03-31', 0, 6, 21.711423243538288)
(2019, '2020-04-03', 0, 10, 32.0446983610402)
(2019, '2020-08-08', 0, 9, 27.884527318222727)
(2019, '2020-08-16', 0, 9, 29.789319680302405)
(2019, '2020-10-24', 0, 9, 28.278864135769048)
(2019, '2020-11-17', 0, 6, 19.080971806505147)
(2020, '2020-02-27', 0, 9, 29.041624041476965)
(2019, '2020-10-16', 0, 9, 27.807160023321014)
(2019, '2020-04-08', 0, 9, 29.125925563438425)
(2019, '2020-12-03', 0, 8, 25.875788717147834)
(2020, '2020-01-09', 0, 10, 30.031802504923334)
(2020, '2020-01-24', 0, 10, 30.528905699728988)
(2020, '2020-11-26', 0, 1, 6.293341021103323)
(2019, '2020-01-30', 0, 8, 37.10776186657572)
(2019, '2020-04-07', 0, 7, 21.959502639004576)
(2019, '2020-08-22', 0, 9, 26.7566276695625)
(2019, '2020-11-26', 0, 9, 29.389205654950697)
(2019, '2020-12-19', 0, 9, 28.37957909180445)
(2020, '2020-03-02', 0, 8, 26.187519538302737)
(2019, '2020-01-17', 0, 9, 67.39855611979844)
(2019, '2020-02-16', 0, 8, 29.896843299670056)
(2019, '2020-04-10', 0, 10, 31.24530536865365)
(2019, '2020-07-06', 0, 6, 22.774436134051925)
(2019, '2020-07-24', 0, 9, 29.873798323254388)
(2020, '2020-04-07', 0, 1, 6.495581280037441)
(2019, '2020-05-29', 0, 9, 29.11550885808073)
(2019, '2020-01-22', 0, 8, 69.00149639147982)
(2019, '2020-08-19', 0, 8, 25.573095771618828)
(2019, '2020-09-27', 0, 9, 28.98826794831007)
(2019, '2020-12-18', 0, 9, 29.708691019277428)
(2020, '2020-02-22', 0, 8, 25.39282628476588)
(2020, '2020-02-23', 0, 6, 20.148081566892042)
(2019, '2020-02-24', 0, 5, 16.862642327611145)
(2020, '2020-01-13', 0, 8, 27.2181927115801)
(2019, '2020-08-05', 0, 8, 26.41768122202853)
(2019, '2020-10-17', 0, 9, 29.462955204999755)
(2020, '2020-03-14', 0, 5, 16.326293288547003)
(2020, '2020-06-16', 0, 3, 11.137261915665825)
(2020, '2020-07-27', 0, 3, 11.28960004159867)
(2020, '2020-09-28', 0, 3, 11.168322296403375)
(2020, '2020-10-01', 0, 4, 12.936033260630847)
(2019, '2020-02-23', 0, 8, 23.9892717565135)
(2020, '2020-08-30', 0, 2, 9.010501241355115)
(2019, '2020-11-16', 0, 7, 24.511522131030674)
(2020, '2020-07-07', 0, 3, 11.555575514997772)
(2020, '2020-09-22', 0, 4, 12.302585297481071)
(2020, '2020-10-29', 0, 3, 10.843740116847002)
(2020, '2020-11-10', 0, 3, 10.8837059392161)
(2019, '2020-02-01', 0, 9, 38.90965020192575)
(2019, '2020-02-28', 0, 9, 29.49818131942547)
(2019, '2020-06-03', 0, 9, 28.895571196781074)
(2019, '2020-06-05', 0, 10, 31.461384754453487)
(2019, '2020-09-26', 0, 9, 27.731581412661306)
(2020, '2020-03-04', 0, 8, 25.63899273319361)
(2020, '2020-05-13', 0, 2, 8.810677642715289)
(2020, '2020-05-14', 0, 2, 8.94362440324909)
(2020, '2020-10-02', 0, 4, 13.533485000780987)
(2019, '2020-02-20', 0, 8, 27.293024425944616)
(2019, '2020-12-21', 0, 8, 35.95912438475226)
(2020, '2020-01-22', 0, 9, 28.31301875475129)
(2020, '2020-05-12', 0, 2, 8.763199364494092)
(2020, '2020-05-16', 0, 2, 9.362490845753047)
(2020, '2020-09-21', 0, 3, 10.165406288263059)
(2020, '2020-10-21', 0, 4, 12.464293800204453)
(2020, '2020-05-07', 0, 2, 8.817477639736495)
(2019, '2020-07-05', 0, 8, 26.469365459828044)
(2019, '2020-11-02', 0, 7, 23.49199898235)
(2020, '2020-02-21', 0, 9, 28.096902099752118)
(2020, '2020-05-01', 0, 2, 9.163626359756341)
(2019, '2020-05-27', 0, 5, 21.280021658802035)
(2019, '2020-05-16', 0, 11, 34.36746634062427)
