year,date,median,low,high
2019,2020-12-12,2.0,0,18.56200275949701
2020,2020-02-11,2.0,0,16.265714273967355
2020,2020-02-16,2.0,0,12.751491545229912
2020,2020-06-21,0.0,0,4.422882362273778
2019,2020-01-14,2.0,0,92.85471337538327
2019,2020-02-10,1.0,0,74.1448945291964
2019,2020-05-28,3.0,0,17.05862180070961
2019,2020-09-05,3.0,0,19.84463472254065
2020,2020-05-08,1.0,0,5.055931550955377
2019,2020-09-12,3.0,0,21.596937860115627
2020,2020-05-30,1.0,0,5.64114431868948
2020,2020-08-24,1.0,0,6.193669219827751
2020,2020-10-22,1.0,0,7.177518030518415
2020,2020-06-01,1.0,0,5.699081433936511
2020,2020-09-10,1.0,0,7.405551485588859
2020,2020-06-24,1.0,0,6.414965301023092
2019,2020-04-03,3.0,0,19.27205156447354
2019,2020-08-08,3.0,0,16.59956747200102
2019,2020-08-16,2.0,0,15.910464523083045
2019,2020-10-16,2.0,0,16.54252851944328
2020,2020-02-27,3.0,0,17.033554758679664
2019,2020-03-31,2.0,0,13.84655659058986
2019,2020-10-24,3.0,0,17.42966898124214
2019,2020-11-17,1.0,0,9.983059801028396
2019,2020-04-08,3.0,0,20.578742043193532
2020,2020-01-09,3.0,0,16.286940667050523
2020,2020-01-24,3.0,0,17.70196818063333
2019,2020-12-03,2.0,0,15.368506791795445
2019,2020-04-07,2.0,0,15.880313646705545
2019,2020-08-22,2.0,0,16.39564470193897
2019,2020-11-26,2.0,0,16.41604420952415
2019,2020-12-19,2.0,0,17.002306104888206
2020,2020-03-02,2.0,0,13.189840445838154
2019,2020-01-30,3.0,0,121.5962462247061
2020,2020-11-26,0.0,0,5.054086453654455
2019,2020-01-17,3.0,0,144.34449833503143
2019,2020-02-16,2.0,0,15.678379832604577
2019,2020-04-10,3.0,0,22.082296572039773
2019,2020-05-29,2.0,0,17.758968976431802
2019,2020-07-06,2.0,0,15.258848322583862
2019,2020-07-24,2.0,0,16.179832050890795
2019,2020-01-22,2.0,0,15.14511774002642
2020,2020-04-07,0.0,0,3.5230256027428517
2019,2020-08-19,2.0,0,16.96390766343505
2019,2020-12-18,2.0,0,17.164160360638498
2020,2020-02-22,2.0,0,13.105698397411864
2020,2020-02-23,2.0,0,12.884813516235331
2019,2020-02-24,1.0,0,10.49184673883113
2019,2020-09-27,3.0,0,19.106951006152073
2020,2020-01-13,2.0,0,15.054771758362454
2020,2020-10-02,1.0,0,5.937866054713333
2019,2020-02-01,3.0,0,85.67124213284788
2019,2020-02-20,2.0,0,16.593570238871877
2019,2020-09-26,2.0,0,18.533733522274915
2020,2020-03-04,2.0,0,14.877276512243425
2019,2020-02-28,2.0,0,15.937013346563246
2019,2020-06-03,3.0,0,17.9845868669395
2019,2020-06-05,3.0,0,17.975683735879922
2020,2020-05-13,1.0,0,5.125404438431769
2020,2020-05-14,1.0,0,5.2153026163200344
2019,2020-12-21,2.0,0,21.735962432815146
2020,2020-01-22,3.0,0,15.78842824725922
2020,2020-05-07,1.0,0,5.0641748807870774
2020,2020-05-12,1.0,0,5.030874842373643
2020,2020-05-16,1.0,0,5.2777400646522254
2020,2020-10-21,1.0,0,6.8265827895191755
2020,2020-09-21,1.0,0,5.5511823928206425
2019,2020-05-16,3.0,0,19.183344129995678
2019,2020-05-27,1.0,0,14.448779955074055
2019,2020-07-05,2.0,0,15.239146902857012
2019,2020-11-02,2.0,0,14.112384234965024
2020,2020-02-21,2.0,0,13.87242305702462
2020,2020-05-01,1.0,0,4.930616702148292
2020,2020-05-05,1.0,0,5.055326469962974
2019,2020-06-13,2.0,0,19.212550879193838
2019,2020-08-06,2.0,0,16.18157256458076
2019,2020-11-22,2.5,0,15.44022418851044
2019,2020-01-08,4.0,0,30.527325118817018
2020,2020-05-04,1.0,0,4.933422285645959
2020,2020-05-22,1.0,0,5.924468742511195
2020,2020-08-01,1.0,0,6.330692055652734
2020,2020-09-03,1.0,0,7.373308677738874
2020,2020-09-12,1.0,0,7.39126037375747
2019,2020-06-21,3.0,0,18.857522790251274
2019,2020-07-04,2.0,0,12.85519875850132
2019,2020-09-04,3.0,0,19.298671501250055
2019,2020-12-10,2.0,0,14.510535919210962
2020,2020-05-10,0.0,0,3.654704229552872
2020,2020-05-15,1.0,0,5.919964598590456
2019,2020-09-28,2.0,0,15.338309903456977
2019,2020-11-11,2.0,0,14.206861558417195
2020,2020-09-30,1.0,0,5.592660283418763
2020,2020-11-03,1.0,0,7.968122753664728
2020,2020-06-05,1.0,0,5.600116247477646
2019,2020-01-19,2.0,0,127.30820041572804
2019,2020-02-13,3.0,0,18.02667068513368
2019,2020-04-23,3.0,0,20.28537415210864
2019,2020-05-17,3.0,0,19.717642650498675
2019,2020-10-14,2.0,0,15.039104393867119
2020,2020-02-13,2.0,0,15.075730791676865
2020,2020-05-28,1.0,0,5.369060947491467
2020,2020-07-21,1.0,0,6.929523791597823
2019,2020-02-04,3.0,0,87.90475610839239
2019,2020-05-05,1.0,0,13.420951084267477
2020,2020-04-13,0.0,0,2.6118201925880378
2019,2020-02-21,3.0,0,17.858721749296354
2019,2020-07-15,2.0,0,15.700550618965167
2019,2020-09-09,3.0,0,19.467197070099196
2019,2020-11-12,2.0,0,14.626104842924384
2020,2020-11-23,1.0,0,6.530701615542022
2019,2020-04-17,3.0,0,21.320392838657014
2019,2020-05-01,3.0,0,19.969385967887472
2019,2020-09-17,3.0,0,20.25488648595724
2019,2020-10-19,3.0,0,18.093511530972144
2020,2020-04-09,0.0,0,3.2972826504542923
2020,2020-04-03,0.0,0,3.548666306768188
2020,2020-08-18,1.0,0,6.143070910971536
2019,2020-04-18,3.0,0,20.483730470212375
