year,date,median,low,high
2019,2020-06-20,6.0,0,34.835027367820786
2019,2020-10-27,3.0,0,18.68970790160705
2019,2020-11-25,5.0,0,33.93558451738333
2019,2020-12-31,6.0,0,32.14337083655953
2020,2020-02-07,6.0,0,31.176817059905723
2020,2020-07-06,2.0,0,9.221484761421857
2020,2020-10-12,2.0,0,9.435245966634323
2019,2020-01-10,10.0,0,57.48239472014632
2019,2020-02-02,5.0,0,73.06450290719002
2019,2020-03-29,7.0,0,35.2207602584005
2019,2020-05-09,6.0,0,36.917917795969274
2020,2020-01-17,6.0,0,30.129492702104585
2019,2020-02-14,6.0,0,34.171684065377946
2019,2020-11-27,6.0,0,35.080551493854415
2020,2020-04-14,1.0,0,6.117923544605674
2020,2020-07-26,1.0,0,7.517915478065743
2020,2020-02-01,5.0,0,26.74508162745832
2019,2020-02-06,5.0,0,40.31170479003826
2019,2020-03-03,4.0,0,22.251115699544016
2019,2020-06-25,6.0,0,31.8429220073766
2019,2020-07-30,5.0,0,29.30967409205429
2019,2020-09-08,5.0,0,24.69490835787537
2019,2020-11-07,5.0,0,31.358653053119934
2019,2020-11-14,5.0,0,31.678608676980538
2020,2020-02-09,4.0,0,20.595382109573617
2020,2020-10-11,2.0,0,10.45252459467054
2020,2020-04-19,0.0,0,4.473915823311941
2019,2020-03-05,5.0,0,32.4733305571281
2019,2020-06-04,6.0,0,33.944889307915346
2019,2020-08-04,4.0,0,22.723891391130344
2019,2020-08-12,5.0,0,28.948742871799624
2019,2020-09-19,6.0,0,35.0262752061124
2020,2020-01-15,6.0,0,32.53625838839841
2019,2020-12-15,4.0,0,28.845406483438033
2020,2020-04-16,1.0,0,6.10592033166126
2020,2020-04-17,1.0,0,6.4040722364143114
2020,2020-09-13,2.0,0,9.491412811279547
2020,2020-10-07,2.0,0,11.198746912344731
2020,2020-01-28,5.0,0,30.243009175914132
2020,2020-11-24,2.0,0,10.604809361438837
2019,2020-01-23,5.0,0,29.23430662343041
2019,2020-07-20,4.0,0,25.407084082236153
2020,2020-04-23,1.0,0,6.4370252493541384
2019,2020-02-15,6.0,0,32.629933744247666
2019,2020-05-25,5.0,0,27.327203932827793
2019,2020-12-16,5.0,0,33.02912636861326
2020,2020-05-11,1.0,0,6.551086727583564
2020,2020-05-17,1.0,0,6.265555061783058
2020,2020-11-05,2.0,0,79.62122968518455
2019,2020-03-04,5.0,0,26.353953925640663
2019,2020-09-03,6.0,0,33.620983990760536
2019,2020-10-04,6.0,0,48.26653521740403
2020,2020-01-02,5.0,0,33.94893224077633
2020,2020-03-19,2.0,0,10.23886626793201
2020,2020-09-02,2.0,0,10.359973736718647
2020,2020-11-08,2.0,0,94.28650177118668
2019,2020-07-27,5.0,0,26.73664306522378
2020,2020-06-13,1.0,0,7.9704391225452484
2020,2020-06-22,2.0,0,9.576646085765432
2019,2020-05-07,6.0,0,32.6055853250319
2020,2020-03-30,1.0,0,6.541628563049792
2019,2020-08-10,4.0,0,25.138779674822757
2020,2020-04-10,1.0,0,6.325320189862751
2020,2020-01-29,5.0,0,33.17302578421056
2020,2020-09-17,2.0,0,10.592099306117436
2019,2020-04-09,6.0,0,34.9191937631467
2019,2020-05-13,5.0,0,32.30175763091846
2019,2020-07-01,6.0,0,31.3764844771816
2019,2020-10-01,5.0,0,28.829048013215953
2019,2020-10-20,4.0,0,20.812177854868832
2020,2020-09-29,2.0,0,9.96983824500973
2020,2020-10-31,2.0,0,10.456120192294513
2019,2020-02-07,5.0,0,38.67883101109849
2019,2020-05-22,6.0,0,33.14686828257315
2019,2020-08-25,4.0,0,22.71581133902761
2019,2020-09-22,5.0,0,23.732954617785317
2020,2020-01-14,5.0,0,31.44211430564065
2019,2020-06-27,6.0,0,33.31276771816187
2019,2020-07-18,5.0,0,32.35622322267524
2019,2020-10-02,6.0,0,34.543761250536825
2019,2020-11-21,5.0,0,32.027469541643626
2019,2020-12-30,5.0,0,32.606242842777135
2020,2020-01-06,5.0,0,31.32909603033204
2020,2020-04-25,1.0,0,6.564039012146506
2020,2020-05-09,1.0,0,6.684798760080386
2020,2020-11-09,2.0,0,9.730320533177956
2019,2020-04-25,6.0,0,39.08852743110529
2019,2020-08-30,6.0,0,31.67103786091136
2020,2020-04-04,1.0,0,6.169604014124777
2020,2020-07-09,2.0,0,10.008339340456654
2020,2020-09-04,2.0,0,11.212394205771579
2020,2020-10-06,2.0,0,10.49482944070358
2019,2020-08-20,5.0,0,28.652024476002957
2020,2020-01-10,7.0,0,36.247566603437825
2020,2020-02-08,5.0,0,27.526526578512215
2019,2020-06-14,7.0,0,35.8101024205801
2020,2020-05-06,1.0,0,6.609509199994777
2020,2020-10-05,2.0,0,10.640450538365332
2020,2020-08-16,1.0,0,6.890542130980374
2019,2020-03-22,6.0,0,36.54387866647411
2019,2020-12-29,4.0,0,30.074209062024106
2020,2020-02-04,5.0,0,30.50073280279644
2020,2020-11-22,1.0,0,9.24070667328907
2019,2020-04-21,4.0,0,27.412375646434366
2019,2020-05-11,6.0,0,30.238303961373493
2020,2020-04-28,1.0,0,6.583040097920424
2020,2020-08-21,3.0,0,13.041673136098241
2020,2020-11-02,2.0,0,10.863584484407104
2020,2020-09-24,2.0,0,10.64141207668763
2019,2020-03-10,4.0,0,28.311569040557462
2020,2020-03-01,3.0,0,19.213386616212826
2020,2020-03-28,0.0,0,4.95376804727519
2020,2020-07-04,1.0,0,7.542805367169515
