year,date,median,low,high
2019,2020-06-25,18,0,71.66099077652343
2019,2020-09-08,14,0,117.04852838355966
2019,2020-11-07,17,0,68.94538992158766
2020,2020-04-19,2,0,17.53653620842833
2019,2020-07-30,16,0,61.44928519062178
2019,2020-11-14,16,0,70.45007576140671
2020,2020-10-11,6,0,46.93014425189533
2020,2020-02-09,13,0,91.06972888940953
2019,2020-03-02,13,0,78.47365999554843
2019,2020-12-20,22,0,121.72450736509374
2019,2020-12-25,3,0,18.286753375158266
2020,2020-05-24,2,0,26.461991589520565
2020,2020-06-29,7,0,38.64487222304277
2020,2020-10-30,8,0,47.94783617086103
2019,2020-03-05,18,0,61.58860718401609
2019,2020-08-12,15,0,62.084685428516885
2019,2020-09-19,19,0,73.96336271284264
2019,2020-12-15,13,0,115.01196090291165
2020,2020-01-28,15,0,68.96839832246073
2020,2020-04-16,2,0,23.28342997400544
2020,2020-04-17,2,0,24.574792257989834
2019,2020-06-04,19,0,89.84356263903753
2019,2020-08-04,10,0,62.01525825978228
2020,2020-09-13,6,0,45.85257312478035
2020,2020-10-07,9,0,39.761354138325984
2020,2020-01-15,18,0,74.79322265453314
2019,2020-01-18,20,0,70.79582940784545
2019,2020-03-19,18,0,63.08511816110023
2019,2020-03-21,17,0,60.09811972289528
2019,2020-04-01,18,0,67.46008662722228
2020,2020-03-20,5,0,27.664031762404534
2020,2020-06-08,4,0,33.56618685295923
2020,2020-08-06,9,0,42.64782125765384
2020,2020-10-27,9,0,40.79083143293107
2019,2020-10-11,18,0,74.76684792325094
2020,2020-06-06,3,0,23.641035527925983
2019,2020-04-05,18,0,72.38728434942462
2019,2020-06-01,15,0,96.26932654888601
2019,2020-07-08,17,0,105.99711842885655
2020,2020-03-22,2,0,26.402268624759454
2020,2020-07-25,6,0,43.39778690232878
2019,2020-02-15,20,0,72.39609734159558
2020,2020-04-23,2,0,22.96789579548838
2019,2020-01-23,18,0,60.69374559641968
2020,2020-11-24,8,0,41.814909657795376
2019,2020-07-20,14,0,85.56492202032206
2019,2020-05-04,17,0,102.43125919637941
2019,2020-06-24,19,0,76.20429015124654
2020,2020-04-12,1,0,6.940419384482227
2019,2020-02-07,15,0,58.69582691365069
2019,2020-08-25,10,0,129.94956514055195
2019,2020-09-22,12,0,64.11512826320822
2019,2020-05-22,18,0,68.18067519263238
2020,2020-01-14,17,0,68.01987591006707
2019,2020-06-27,19,0,83.07269583396332
2019,2020-10-02,17,0,127.39200157591954
2019,2020-11-21,17,0,76.60915236234564
2019,2020-12-30,15,0,90.38989952102953
2020,2020-01-06,18,0,70.31214367019442
2020,2020-04-25,3,0,26.89488028244158
2020,2020-05-09,2,0,24.59492338418964
2020,2020-11-09,7,0,34.467890016628346
2019,2020-07-18,19,0,83.32413569782875
2020,2020-08-13,7,0,41.084683487466066
2020,2020-08-25,8,0,39.36228367493807
2019,2020-02-09,12,0,77.2058611985305
2019,2020-10-15,16,0,64.27846691218804
2020,2020-04-01,2,0,20.608977421266285
2020,2020-08-02,5,0,39.29653373697891
2020,2020-11-17,9,0,37.31869154323796
2019,2020-08-14,15,0,64.19437923375966
2019,2020-08-03,14,0,82.8113624838355
2019,2020-09-23,17,0,118.39520745132937
2019,2020-11-15,18,0,82.08323332599564
2020,2020-09-15,8,0,40.903740414959366
2020,2020-06-25,7,0,36.468249576293914
2019,2020-06-02,12,0,81.94221360037788
2019,2020-08-07,15,0,59.27837345734327
2019,2020-05-12,11,0,76.52002953178386
2019,2020-09-25,16,0,149.37174324663107
2019,2020-01-20,10,0,53.921208460003236
2019,2020-01-12,15,0,86.80503668125107
2019,2020-05-21,18,0,66.24765211652205
2020,2020-03-13,16,0,73.19068757624373
2020,2020-05-19,4,0,30.22718385269476
2020,2020-10-26,7,0,34.50037824119847
2020,2020-11-14,7,0,58.853769695604605
2019,2020-02-05,19,0,64.12695516446522
2019,2020-04-14,13,0,76.92370628109674
2019,2020-08-24,14,0,123.82811894357198
2019,2020-10-03,16,0,112.13788548554209
2019,2020-10-06,10,0,95.61945151932723
2020,2020-02-28,16,0,83.06516207006669
2020,2020-10-10,7,0,55.186324424405335
2019,2020-01-24,17,0,56.48934872722249
2020,2020-08-15,6,0,41.66368148982258
2019,2020-04-06,20,0,100.3921514689772
2019,2020-12-06,19,0,90.96168264452886
2019,2020-03-28,20,0,69.08488687538892
2019,2020-11-03,10,0,80.71036529278524
2020,2020-07-12,4,0,36.59057165084074
2020,2020-06-28,4,0,37.53091114149744
2020,2020-07-03,6,0,46.44137884702909
2020,2020-10-04,5,0,43.77078375471368
2019,2020-03-16,17,0,92.81146112121057
2019,2020-08-31,13,0,93.66800528802585
2019,2020-11-29,17,0,181.39951175035657
2020,2020-01-31,21,0,95.59810842755806
2019,2020-01-07,26,0,113.82685748770983
2019,2020-05-30,19,0,80.09117790858058
2019,2020-06-07,21,0,84.66685943559874
2019,2020-12-24,19,0,114.8101320852603
2019,2020-01-16,15,0,59.72464262164095
2020,2020-03-08,9,0,71.46254659976891
2020,2020-09-05,7,0,43.89535553922465
2020,2020-11-19,9,0,41.0841990914278
2020,2020-07-15,8,0,39.10472693647158
2019,2020-05-03,21,0,88.34395404048828
2019,2020-06-19,18,0,77.33367816845072
2019,2020-12-14,17,0,136.28354942433288
2020,2020-06-07,2,0,22.262872344733708
2020,2020-07-23,9,0,43.509642793763255
2020,2020-10-20,8,0,36.84322279435942
2020,2020-11-06,8,0,43.18170232511171
2020,2020-11-01,5,0,42.343534433449825
2019,2020-03-26,17,0,62.60529387392938
2019,2020-05-10,23,0,90.10244197528321
2019,2020-08-09,16,0,75.17802536585083
2019,2020-10-07,15,0,97.6767237258879
2019,2020-02-17,12,0,66.5287987612701
2020,2020-08-12,8,0,43.20846931357239
2020,2020-11-11,7,0,48.79912337054006
2020,2020-07-13,8,0,42.54377927569816
2019,2020-02-18,15,0,73.08274241669658
2019,2020-08-29,17,0,72.06377755344347
2019,2020-11-24,10,0,74.316556391732
2020,2020-01-12,12,0,77.94701492721029
2020,2020-03-27,3,0,24.969693505601267
2020,2020-07-18,6,0,39.69763485256358
2020,2020-08-22,6,0,43.587463197707194
2020,2020-10-16,8,0,39.70054332338783
2020,2020-05-20,3,0,25.549932889732027
2019,2020-05-06,19,0,70.1149879803715
2019,2020-09-06,20,0,146.06520288866778
2019,2020-02-08,17,0,66.72191364715013
2019,2020-04-27,17,0,157.4428293787801
2019,2020-07-29,16,0,67.17754690073049
2019,2020-12-05,21,0,76.44469618422684
2020,2020-01-21,16,0,59.00225099460441
2020,2020-03-12,14,0,68.59785749425876
2019,2020-09-13,22,0,131.80258416025396
2020,2020-07-17,9,0,47.26418578871401
2019,2020-03-13,17,0,60.59298969282896
2019,2020-04-12,19,0,76.65111719194627
2019,2020-09-14,16,0,132.3252448001005
2019,2020-09-24,18,0,134.5389599396841
2019,2020-10-28,16,0,67.99410195952686
2019,2020-12-23,22,0,153.27824225826996
2019,2020-01-11,21,0,81.23671478880627
2020,2020-11-13,8,0,47.305671477175316
2019,2020-03-14,17,0,64.14924083478166
2019,2020-03-18,17,0,63.16938436594858
2019,2020-03-25,17,0,62.78341235098196
2019,2020-04-19,22,0,96.67393237313074
2019,2020-06-17,18,0,73.6880501206002
2020,2020-01-11,17,0,98.71485562022247
2020,2020-04-27,2,0,25.724524767112296
2020,2020-06-02,4,0,22.216837573608895
2020,2020-06-14,3,0,30.253531064296336
2020,2020-06-20,4,0,37.46854221045297
2020,2020-08-08,7,0,45.659352050616924
2019,2020-03-24,11,0,70.93575566161313
2019,2020-05-14,18,0,75.9870514228865
2019,2020-06-22,17,0,94.58135395528154
2020,2020-02-17,12,0,98.44017982944241
2020,2020-05-25,2,0,22.35412023026885
2020,2020-11-04,8,0,35.049406670492814
2020,2020-04-18,1,0,20.359825268698824
2019,2020-03-01,20,0,71.83444785429415
2019,2020-03-11,19,0,63.161680378502126
2019,2020-05-15,21,0,86.26050059211862
2019,2020-08-21,16,0,117.11768034728227
2020,2020-10-08,9,0,41.082861970817085
2020,2020-07-30,8,0,40.94026408208604
2019,2020-07-02,16,0,67.98652462301423
2019,2020-11-19,15,0,68.81511245293464
2019,2020-11-23,15,0,94.60541514294387
2020,2020-02-03,18,0,71.10118608359244
2020,2020-06-26,6,0,37.98147246047138
2020,2020-07-29,8,0,42.233851517776
2020,2020-05-23,2,0,25.346575632476966
2019,2020-12-04,20,0,76.81351044319189
2019,2020-05-02,19,0,134.36652417651905
2019,2020-05-31,21,0,85.6501082978259
2019,2020-07-17,17,0,82.86279345490945
2020,2020-06-09,5,0,32.11616984946534
2019,2020-06-06,19,0,81.17818883276539
2019,2020-08-28,15,0,65.37566811797038
2019,2020-10-26,17,0,88.21916564636263
2020,2020-03-18,8,0,38.03914902259589
2020,2020-04-30,2,0,20.187275216345025
2020,2020-05-03,2,0,21.837264450274397
2020,2020-11-18,8,0,38.33042204750876
2019,2020-04-04,21,0,70.58336614449348
2020,2020-03-06,17,0,81.50504447616063
2020,2020-03-09,16,0,70.09993967483429
2019,2020-06-15,15,0,104.84578308824774
2020,2020-08-10,7,0,37.29548692161387
2019,2020-08-01,19,0,71.14061331714159
2019,2020-10-31,16,0,63.09741287581118
2020,2020-02-20,16,0,92.04484053945204
2020,2020-06-03,3,0,23.00283582946664
2020,2020-08-23,4,0,41.40964878148551
2020,2020-02-12,18,0,87.84182527647387
2019,2020-01-31,17,0,57.1441130189735
2019,2020-03-06,17,0,61.539674780049666
2019,2020-07-13,14,0,95.76426599042038
2020,2020-03-31,2,0,18.79590037666329
2020,2020-09-09,9,0,43.584047905037224
2020,2020-05-26,4,0,24.879532228919857
2020,2020-07-16,8,0,39.18860018724813
2019,2020-02-27,17,0,62.16140064557667
2020,2020-03-10,14,0,61.76881295580026
2019,2020-07-28,11,0,64.6878906930913
2019,2020-10-10,17,0,69.33315249082688
2019,2020-11-28,7,0,62.47600810137248
2020,2020-08-17,7,0,38.154681691911605
2020,2020-10-09,9,0,45.98052884356505
2019,2020-05-19,11,0,86.99258721919257
2019,2020-08-27,16,0,68.28705233794444
2019,2020-02-11,15,0,58.79855677167557
2020,2020-09-16,8,0,40.88973721982625
2020,2020-01-05,10,0,73.19532886089678
2020,2020-01-26,11,0,72.22588730064189
2020,2020-03-07,14,0,101.45026721247096
2020,2020-06-17,6,0,32.93081255393804
2020,2020-07-08,7,0,37.72128227657555
2019,2020-03-31,12,0,68.1797739566421
2019,2020-08-16,17,0,73.2812801511435
2019,2020-10-16,15,0,59.86155479470972
2019,2020-10-24,18,0,71.30133460261925
2019,2020-11-17,10,0,75.51152203951308
2019,2020-04-03,21,0,75.27714519515489
2019,2020-08-08,19,0,71.09010196370606
2020,2020-02-27,18,0,76.45820999709953
2020,2020-06-24,7,0,39.17264167907326
2019,2020-02-26,17,0,58.34104576012611
2019,2020-08-13,17,0,65.61880549037376
2019,2020-11-20,17,0,70.00101327777975
2019,2020-12-01,9,0,71.74977476818398
2019,2020-12-13,24,0,102.99466949774965
2020,2020-04-20,2,0,17.158096278632783
2020,2020-08-03,8,0,41.355025020964845
2020,2020-10-17,7,0,63.65554075680092
2019,2020-05-08,22,0,78.99792940728128
2019,2020-04-08,18,0,70.78214533436949
2019,2020-12-03,16,0,72.67483591857385
2020,2020-01-09,19,0,75.04558501779809
2020,2020-01-24,18,0,76.80434809582216
2019,2020-09-01,11,0,74.51839938090805
2019,2020-10-18,19,0,75.89738589728464
2020,2020-01-25,11,0,70.07786716347887
2020,2020-03-24,3,0,23.773597208043867
2020,2020-10-13,8,0,36.554174235827915
2020,2020-11-20,9,0,45.86279841502998
2020,2020-01-19,10,0,73.63902698572329
2019,2020-11-16,16,0,95.6600064046173
2020,2020-07-07,8,0,41.09987189339349
2020,2020-08-30,4,0,36.85997615842473
2020,2020-09-22,8,0,36.799571214104034
2020,2020-10-29,7,0,35.99533665442438
2020,2020-11-10,8,0,35.050539482550825
2019,2020-06-09,11,0,74.24177600129534
2019,2020-08-15,15,0,65.79141355855785
2019,2020-11-08,18,0,79.08982204139556
2020,2020-01-16,17,0,72.12645154489533
2020,2020-03-23,3,0,19.787838749893684
2020,2020-08-20,9,0,44.15011332811711
2020,2020-11-29,6,0,53.13293148694617
2020,2020-07-28,9,0,42.287497932301804
2020,2020-07-31,8,0,43.972914257589075
2020,2020-10-25,6,0,49.02329293021438
2020,2020-07-19,5,0,33.61466860671384
2019,2020-01-09,38,0,146.53890865408164
2019,2020-12-11,18,0,80.80448395376338
2020,2020-03-29,1,0,22.11904912659098
2019,2020-06-10,16,0,76.09725325953647
2019,2020-08-11,10,0,61.81568739403951
2020,2020-07-10,6,0,32.67573699041161
2020,2020-09-27,6,0,46.98685453368846
2019,2020-04-11,18,0,66.16071862233309
2019,2020-05-18,17,0,103.62185436820327
2019,2020-07-23,17,0,83.21147820061525
2019,2020-08-18,10,0,64.08676499885854
2019,2020-12-12,22,0,91.99405044414364
2020,2020-06-21,2,0,24.993118972016063
2020,2020-02-11,18,0,90.8945080761933
2020,2020-02-16,11,0,99.06327686515489
2019,2020-04-17,20,0,74.68098760716018
2019,2020-05-01,18,0,222.6763666833108
2019,2020-09-17,19,0,71.30926297765077
2019,2020-10-19,16,0,91.98520186010201
2020,2020-04-03,2,0,26.218851718769834
2020,2020-04-09,2,0,22.79772672997996
2020,2020-08-18,8,0,39.8627158264316
2019,2020-02-01,17,0,64.0452957806234
2019,2020-02-20,15,0,52.87458029959544
2019,2020-02-28,18,0,63.85704513168078
2019,2020-06-03,20,0,74.30618211530344
2019,2020-06-05,20,0,80.31305119989649
2019,2020-09-26,16,0,124.00941401226741
2020,2020-05-13,3,0,24.03526326775398
2020,2020-05-14,4,0,25.577082606128535
2020,2020-10-02,9,0,45.521663611124396
2020,2020-03-04,17,0,67.83262118765302
2020,2020-01-22,19,0,70.33330659572422
2020,2020-05-07,3,0,23.726907904698646
2020,2020-05-12,3,0,23.5041317715962
2020,2020-05-16,3,0,25.997262409469126
2020,2020-10-21,9,0,38.35944295147671
2020,2020-09-21,7,0,34.78653875694419
2019,2020-12-21,17,0,163.92097836463722
2019,2020-05-16,21,0,94.3687099648235
2019,2020-07-05,15,0,78.61317241686596
2019,2020-11-02,14,0,87.7240070299402
2020,2020-02-21,16,0,97.36856187279439
2020,2020-05-01,3,0,26.218121603614215
2020,2020-05-05,3,0,23.190941133722028
2019,2020-05-27,12,0,85.3474066567051
2019,2020-01-29,17,0,59.552608668009334
2019,2020-03-08,19,0,70.05771094034796
2019,2020-12-08,12,0,92.55507185551409
2020,2020-02-18,15,0,90.72117442212034
2019,2020-11-01,18,0,76.37286713867772
2020,2020-04-06,2,0,19.436981557376722
2020,2020-07-14,8,0,37.96956013651328
2019,2020-01-19,14,0,76.06295872886544
2019,2020-04-23,19,0,111.24907095099192
2019,2020-05-17,22,0,98.70480796869502
2019,2020-10-14,13,0,71.09907161593875
2020,2020-05-28,4,0,27.05307538806709
2020,2020-07-21,8,0,39.30779427013901
2020,2020-02-13,17,0,105.12484832373228
2019,2020-02-13,18,0,73.47736193373782
2019,2020-06-30,13,0,82.19805239664282
2019,2020-09-30,14,0,132.8299337776785
2019,2020-10-30,17,0,71.62214679494943
2020,2020-01-27,16,0,59.51548058629184
2020,2020-04-08,2,0,23.556640620184663
2020,2020-04-24,2,0,23.67352111319021
2020,2020-05-27,4,0,25.359825370784463
2020,2020-08-04,8,0,30.23230531882226
2020,2020-11-21,7,0,59.642824213492915
2019,2020-06-11,21,0,84.98614701729133
2020,2020-01-20,14,0,77.93172458995559
2020,2020-08-05,8,0,41.329356269495385
2020,2020-11-16,7,0,37.71464340993636
2019,2020-11-04,17,0,70.72082375378011
2019,2020-04-18,21,0,78.01585133221872
2019,2020-10-22,15,0,65.56887022184125
2020,2020-01-08,19,0,71.59030072135597
2020,2020-02-06,15,0,71.99342396322464
2020,2020-03-25,4,0,32.350852180642406
2020,2020-08-11,8,0,37.67614142238415
2019,2020-10-09,13,0,63.93343829092877
2019,2020-10-29,17,0,67.13912146383356
2020,2020-09-18,8,0,42.248513943408774
2019,2020-12-22,15,0,148.76350744229902
2020,2020-04-15,2,0,24.41632203338498
2019,2020-10-12,14,0,85.1322069437892
2019,2020-02-25,15,0,56.94684427441113
2019,2020-03-07,16,0,67.3004741177524
2019,2020-03-09,15,0,83.14051663541626
2019,2020-04-16,23,0,77.40739919037594
2019,2020-04-24,20,0,133.62030433881642
2019,2020-04-26,20,0,182.61693872586974
2019,2020-10-25,19,0,73.18192972887624
2019,2020-12-09,17,0,72.61907441626842
2020,2020-01-30,18,0,75.85879981704832
2020,2020-02-29,15,0,101.70324952162177
2020,2020-10-18,6,0,49.07001515848188
2020,2020-03-03,15,0,69.52176162180024
2019,2020-05-26,11,0,69.59819733752488
2019,2020-06-20,20,0,81.33958017890232
2019,2020-10-27,9,0,58.80998142358088
2019,2020-11-25,18,0,73.52298052290044
2019,2020-12-31,17,0,74.47188130441174
2020,2020-02-07,18,0,95.76991446915669
2020,2020-10-12,5,0,40.22845102145783
2020,2020-07-06,6,0,34.009601505573144
2019,2020-04-13,17,0,99.32332563437184
2019,2020-12-26,18,0,111.76908375035804
2020,2020-02-15,13,0,107.34580624721232
2020,2020-03-16,9,0,44.98144300607272
2020,2020-03-17,8,0,38.45532512022102
2020,2020-06-11,4,0,33.954065933447005
2020,2020-10-14,9,0,40.91599482275103
2019,2020-01-28,17,0,55.04709463539926
2019,2020-02-22,18,0,75.76700922539567
2019,2020-03-17,10,0,66.65016348338835
2019,2020-06-23,13,0,75.92052069408739
2019,2020-04-22,18,0,79.85279048900262
2020,2020-07-20,7,0,37.1239907419243
2020,2020-07-22,7,0,39.36633274000234
2020,2020-11-28,7,0,62.70247692620602
2019,2020-01-21,10,0,65.59973607951267
2019,2020-11-06,17,0,67.94830488974645
2019,2020-11-09,15,0,93.49566693600548
2019,2020-01-26,16,0,83.70874155181562
2019,2020-07-14,10,0,73.13393215626058
2020,2020-02-14,19,0,103.11018879828246
2020,2020-04-02,2,0,22.640918001152183
2020,2020-11-15,6,0,48.22810974808933
2020,2020-06-30,7,0,40.00901403889899
2020,2020-09-07,5,0,39.88581209788411
2019,2020-03-23,16,0,96.78226218435705
2019,2020-06-16,9,0,70.66898370609172
2019,2020-07-22,15,0,64.59822360721743
2019,2020-10-23,20,0,72.60705695842586
2020,2020-01-23,20,0,66.61756147513745
2020,2020-02-05,15,0,86.41922704184154
2020,2020-02-19,17,0,101.23159843918452
2020,2020-03-26,2,0,22.81350411299474
2020,2020-06-19,5,0,35.42555691699567
2019,2020-09-18,18,0,72.06365096363038
2019,2020-01-27,10,0,68.54260678639082
2019,2020-01-10,32,0,131.39627197970054
2019,2020-02-02,14,0,79.53470043634807
2019,2020-03-29,20,0,73.38877827558446
2019,2020-05-09,20,0,76.48440194591302
2020,2020-01-17,16,0,76.2903044294593
2019,2020-11-27,19,0,88.68029938267655
2020,2020-04-14,2,0,22.02904622573981
2019,2020-02-14,20,0,71.44373232182261
2020,2020-02-01,17,0,97.84965589402663
2020,2020-07-26,6,0,39.67996443686815
2019,2020-09-29,12,0,124.26944335055245
2019,2020-12-27,17,0,102.2939179743962
2020,2020-02-25,11,0,45.42868783829899
2020,2020-10-19,8,0,36.12784364492326
2020,2020-11-12,8,0,36.36673260002782
2019,2020-07-10,17,0,91.4891534472992
2019,2020-07-16,18,0,84.76191988568358
2019,2020-08-02,17,0,76.61925113160441
2019,2020-08-26,16,0,69.17159774594202
2020,2020-01-04,14,0,97.42936150578362
2020,2020-03-15,7,0,52.42994096993356
2020,2020-04-22,2,0,21.66611726819173
2019,2020-09-11,18,0,107.72090246771617
2020,2020-02-26,18,0,71.82331480298282
2020,2020-08-09,5,0,35.911103398615964
2020,2020-10-03,8,0,59.74997160799906
2019,2020-03-04,14,0,56.897192314809224
2019,2020-10-04,17,0,109.80129372731317
2020,2020-01-02,18,0,79.78962433125488
2020,2020-03-19,6,0,32.32092733560961
2020,2020-09-02,9,0,41.82947253085098
2020,2020-11-08,6,0,47.1481636864222
2019,2020-09-03,19,0,139.75576614644268
2019,2020-03-12,15,0,57.37181090926609
2019,2020-04-30,17,0,191.619473198318
2020,2020-02-02,9,0,69.22567335434343
2020,2020-09-01,8,0,38.520723634345515
2020,2020-09-23,8,0,40.28362390689996
2020,2020-09-26,8,0,58.13379653468315
2019,2020-09-16,18,0,70.47084433217682
2019,2020-02-19,19,0,64.68281230297353
2019,2020-05-20,18,0,64.2784125480658
2019,2020-11-10,12,0,77.94945286291906
2020,2020-04-11,1,0,24.308165521418157
2020,2020-08-26,8,0,39.776453322107386
2020,2020-11-27,7,0,77.44643891984605
2020,2020-07-01,7,0,40.44619693820834
2020,2020-07-02,7,0,38.974623065128426
2020,2020-09-11,9,0,48.388608490951526
2019,2020-04-09,18,0,67.77872195335338
2019,2020-05-13,16,0,68.4973496425593
2019,2020-07-01,18,0,70.70030271470054
2019,2020-10-01,17,0,136.41863973637584
2019,2020-10-20,11,0,70.18197347901004
2020,2020-09-29,7,0,36.27689067104673
2020,2020-10-31,7,0,50.89625092446137
2019,2020-05-25,13,0,90.10062536543111
